index,campaign,config_fingerprint,variant,condition,use_pretuning,system_id,system_dim,initial_condition_set,seed,representability
703,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,55,3,1,42,exact
704,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,55,3,1,123,exact
705,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,55,3,1,7,exact
706,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,55,3,2,42,exact
707,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,55,3,2,123,exact
708,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,55,3,2,7,exact
709,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,56,3,1,42,exact
710,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,56,3,1,123,exact
711,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,56,3,1,7,exact
712,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,56,3,2,42,exact
713,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,56,3,2,123,exact
714,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,56,3,2,7,exact
715,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,57,3,1,42,surrogate
716,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,57,3,1,123,surrogate
717,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,57,3,1,7,surrogate
718,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,57,3,2,42,surrogate
719,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,57,3,2,123,surrogate
720,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,57,3,2,7,surrogate
721,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,58,3,1,42,surrogate
722,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,58,3,1,123,surrogate
723,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,58,3,1,7,surrogate
724,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,58,3,2,42,surrogate
725,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,58,3,2,123,surrogate
726,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,58,3,2,7,surrogate
727,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,59,3,1,42,surrogate
728,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,59,3,1,123,surrogate
729,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,59,3,1,7,surrogate
730,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,59,3,2,42,surrogate
731,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,59,3,2,123,surrogate
732,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,59,3,2,7,surrogate
733,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,60,3,1,42,surrogate
734,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,60,3,1,123,surrogate
735,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,60,3,1,7,surrogate
736,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,60,3,2,42,surrogate
737,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,60,3,2,123,surrogate
738,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,60,3,2,7,surrogate
739,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,61,3,1,42,exact
740,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,61,3,1,123,exact
741,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,61,3,1,7,exact
742,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,61,3,2,42,exact
743,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,61,3,2,123,exact
744,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,61,3,2,7,exact
745,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,62,4,1,42,surrogate
746,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,62,4,1,123,surrogate
747,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,62,4,1,7,surrogate
748,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,62,4,2,42,surrogate
749,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,62,4,2,123,surrogate
750,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,62,4,2,7,surrogate
751,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,63,4,1,42,exact
752,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,63,4,1,123,exact
753,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,63,4,1,7,exact
754,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,63,4,2,42,exact
755,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,63,4,2,123,exact
756,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,63,4,2,7,exact
