run_id,experiment_id,system_id,variant_slug,seed,initial_condition_set,n_equations,n_found_terms_micro,n_true_terms_micro,n_true_positive_terms_micro,n_missing_true_terms,n_extra_found_terms,term_precision_macro,term_recall_macro,structural_f1_macro,term_precision_micro,term_recall_micro,structural_f1_micro,exact_support_match,structural_exact_support_match,derived_registry_exact_support_match,registry_exact_support_match,registry_exact_support_match_agrees,coefficient_relative_error_mean,coefficient_relative_error_max,n_coefficient_terms
324_evogrow_v2_2_stage_capped_pretune_on_54_2_7,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_on,7,2,3,18,7,5,2,13,0.27777777777777773,0.7222222222222222,0.39814814814814814,0.2777777777777778,0.7142857142857143,0.4,False,False,False,False,True,,,0
325_evogrow_v2_2_stage_capped_pretune_on_55_1_42,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_on,42,1,3,18,7,5,2,13,0.27777777777777773,0.7222222222222222,0.39814814814814814,0.2777777777777778,0.7142857142857143,0.4,False,False,False,False,True,,,0
326_evogrow_v2_2_stage_capped_pretune_on_55_1_123,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_on,123,1,3,15,7,3,4,12,0.18888888888888888,0.5,0.27380952380952384,0.2,0.42857142857142855,0.27272727272727276,False,False,False,False,True,,,0
327_evogrow_v2_2_stage_capped_pretune_on_55_1_7,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_on,7,1,3,17,7,4,3,13,0.2333333333333333,0.611111111111111,0.3333333333333333,0.23529411764705882,0.5714285714285714,0.3333333333333333,False,False,False,False,True,,,0
328_evogrow_v2_2_stage_capped_pretune_on_55_2_42,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_on,42,2,3,15,7,5,2,10,0.3444444444444444,0.7222222222222222,0.4523809523809524,0.3333333333333333,0.7142857142857143,0.4545454545454545,False,False,False,False,True,,,0
329_evogrow_v2_2_stage_capped_pretune_on_55_2_123,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_on,123,2,3,16,7,4,3,12,0.2555555555555556,0.611111111111111,0.3571428571428572,0.25,0.5714285714285714,0.34782608695652173,False,False,False,False,True,,,0
330_evogrow_v2_2_stage_capped_pretune_on_55_2_7,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_on,7,2,3,17,7,5,2,12,0.3,0.7222222222222222,0.4219576719576719,0.29411764705882354,0.7142857142857143,0.4166666666666667,False,False,False,False,True,,,0
331_evogrow_v2_2_stage_capped_pretune_on_56_1_42,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_on,42,1,3,18,7,5,2,13,0.27777777777777773,0.7222222222222222,0.39814814814814814,0.2777777777777778,0.7142857142857143,0.4,False,False,False,False,True,,,0
332_evogrow_v2_2_stage_capped_pretune_on_56_1_123,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_on,123,1,3,16,7,7,0,9,0.43333333333333335,1.0,0.6031746031746033,0.4375,1.0,0.6086956521739131,False,False,False,False,True,,,0
333_evogrow_v2_2_stage_capped_pretune_on_56_1_7,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_on,7,1,3,18,7,6,1,12,0.3333333333333333,0.8888888888888888,0.48148148148148145,0.3333333333333333,0.8571428571428571,0.48,False,False,False,False,True,,,0
334_evogrow_v2_2_stage_capped_pretune_on_56_2_42,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_on,42,2,3,17,7,6,1,11,0.35555555555555557,0.8888888888888888,0.5052910052910052,0.35294117647058826,0.8571428571428571,0.5,False,False,False,False,True,,,0
335_evogrow_v2_2_stage_capped_pretune_on_56_2_123,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_on,123,2,3,12,7,4,3,8,0.27777777777777773,0.5555555555555555,0.3571428571428572,0.3333333333333333,0.5714285714285714,0.4210526315789474,False,False,False,False,True,,,0
336_evogrow_v2_2_stage_capped_pretune_on_56_2_7,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_on,7,2,3,13,7,3,4,10,0.19444444444444442,0.4444444444444444,0.2619047619047619,0.23076923076923078,0.42857142857142855,0.3,False,False,False,False,True,,,0
337_evogrow_v2_2_stage_capped_pretune_on_57_1_42,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_on,42,1,3,5,6,4,2,1,0.8333333333333334,0.6666666666666666,0.7222222222222222,0.8,0.6666666666666666,0.7272727272727272,False,False,,,True,,,0
338_evogrow_v2_2_stage_capped_pretune_on_57_1_123,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_on,123,1,3,4,6,4,2,0,1.0,0.6666666666666666,0.7777777777777777,1.0,0.6666666666666666,0.8,False,False,,,True,,,0
339_evogrow_v2_2_stage_capped_pretune_on_57_1_7,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_on,7,1,3,6,6,5,1,1,0.8888888888888888,0.8333333333333334,0.8222222222222223,0.8333333333333334,0.8333333333333334,0.8333333333333334,False,False,,,True,,,0
340_evogrow_v2_2_stage_capped_pretune_on_57_2_42,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_on,42,2,3,7,6,4,2,3,0.611111111111111,0.6666666666666666,0.6333333333333333,0.5714285714285714,0.6666666666666666,0.6153846153846153,False,False,,,True,,,0
341_evogrow_v2_2_stage_capped_pretune_on_57_2_123,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_on,123,2,3,6,6,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,False,False,,,True,,,0
342_evogrow_v2_2_stage_capped_pretune_on_57_2_7,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_on,7,2,3,8,6,4,2,4,0.5555555555555555,0.6666666666666666,0.6,0.5,0.6666666666666666,0.5714285714285715,False,False,,,True,,,0
343_evogrow_v2_2_stage_capped_pretune_on_58_1_42,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_on,42,1,3,18,6,5,1,13,0.27777777777777773,0.8333333333333334,0.4166666666666667,0.2777777777777778,0.8333333333333334,0.4166666666666667,False,False,,,True,,,0
344_evogrow_v2_2_stage_capped_pretune_on_58_1_123,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_on,123,1,3,18,6,5,1,13,0.27777777777777773,0.8333333333333334,0.4166666666666667,0.2777777777777778,0.8333333333333334,0.4166666666666667,False,False,,,True,,,0
345_evogrow_v2_2_stage_capped_pretune_on_58_1_7,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_on,7,1,3,18,6,5,1,13,0.27777777777777773,0.8333333333333334,0.4166666666666667,0.2777777777777778,0.8333333333333334,0.4166666666666667,False,False,,,True,,,0
346_evogrow_v2_2_stage_capped_pretune_on_58_2_42,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_on,42,2,3,18,6,5,1,13,0.27777777777777773,0.8333333333333334,0.4166666666666667,0.2777777777777778,0.8333333333333334,0.4166666666666667,False,False,,,True,,,0
347_evogrow_v2_2_stage_capped_pretune_on_58_2_123,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_on,123,2,3,18,6,5,1,13,0.27777777777777773,0.8333333333333334,0.4166666666666667,0.2777777777777778,0.8333333333333334,0.4166666666666667,False,False,,,True,,,0
348_evogrow_v2_2_stage_capped_pretune_on_58_2_7,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_on,7,2,3,17,6,5,1,12,0.3,0.8333333333333334,0.4404761904761905,0.29411764705882354,0.8333333333333334,0.4347826086956522,False,False,,,True,,,0
349_evogrow_v2_2_stage_capped_pretune_on_59_1_42,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_on,42,1,3,16,6,4,2,12,0.2555555555555556,0.6666666666666666,0.36904761904761907,0.25,0.6666666666666666,0.36363636363636365,False,False,,,True,,,0
350_evogrow_v2_2_stage_capped_pretune_on_59_1_123,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_on,123,1,3,17,6,4,2,13,0.2333333333333333,0.6666666666666666,0.3452380952380953,0.23529411764705882,0.6666666666666666,0.3478260869565218,False,False,,,True,,,0
351_evogrow_v2_2_stage_capped_pretune_on_59_1_7,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_on,7,1,3,14,6,4,2,10,0.3,0.6666666666666666,0.4071428571428572,0.2857142857142857,0.6666666666666666,0.4,False,False,,,True,,,0
352_evogrow_v2_2_stage_capped_pretune_on_59_2_42,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_on,42,2,3,17,6,4,2,13,0.2333333333333333,0.6666666666666666,0.3452380952380953,0.23529411764705882,0.6666666666666666,0.3478260869565218,False,False,,,True,,,0
353_evogrow_v2_2_stage_capped_pretune_on_59_2_123,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_on,123,2,3,17,6,4,2,13,0.2333333333333333,0.6666666666666666,0.3452380952380953,0.23529411764705882,0.6666666666666666,0.3478260869565218,False,False,,,True,,,0
354_evogrow_v2_2_stage_capped_pretune_on_59_2_7,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_on,7,2,3,17,6,4,2,13,0.2333333333333333,0.6666666666666666,0.3452380952380953,0.23529411764705882,0.6666666666666666,0.3478260869565218,False,False,,,True,,,0
355_evogrow_v2_2_stage_capped_pretune_on_60_1_42,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_on,42,1,3,6,10,4,6,2,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.6666666666666666,0.4,0.5,False,False,,,True,,,0
356_evogrow_v2_2_stage_capped_pretune_on_60_1_123,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_on,123,1,3,6,10,2,8,4,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2,0.25,False,False,,,True,,,0
357_evogrow_v2_2_stage_capped_pretune_on_60_1_7,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_on,7,1,3,6,10,2,8,4,0.27777777777777773,0.19444444444444442,0.22857142857142856,0.3333333333333333,0.2,0.25,False,False,,,True,,,0
358_evogrow_v2_2_stage_capped_pretune_on_60_2_42,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_on,42,2,3,14,10,5,5,9,0.3666666666666667,0.5,0.42195767195767203,0.35714285714285715,0.5,0.41666666666666663,False,False,,,True,,,0
359_evogrow_v2_2_stage_capped_pretune_on_60_2_123,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_on,123,2,3,15,10,7,3,8,0.4777777777777778,0.7222222222222222,0.5738095238095239,0.4666666666666667,0.7,0.56,False,False,,,True,,,0
360_evogrow_v2_2_stage_capped_pretune_on_60_2_7,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_on,7,2,3,13,10,6,4,7,0.4666666666666666,0.5833333333333334,0.5,0.46153846153846156,0.6,0.5217391304347826,False,False,,,True,,,0
361_evogrow_v2_2_stage_capped_pretune_on_61_1_42,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_on,42,1,3,11,6,2,4,9,0.19444444444444442,0.3333333333333333,0.24444444444444446,0.18181818181818182,0.3333333333333333,0.23529411764705885,False,False,False,False,True,,,0
362_evogrow_v2_2_stage_capped_pretune_on_61_1_123,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_on,123,1,3,10,6,2,4,8,0.19444444444444442,0.3333333333333333,0.24444444444444446,0.2,0.3333333333333333,0.25,False,False,False,False,True,,,0
363_evogrow_v2_2_stage_capped_pretune_on_61_1_7,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_on,7,1,3,14,6,3,3,11,0.19444444444444442,0.5,0.27777777777777773,0.21428571428571427,0.5,0.3,False,False,False,False,True,,,0
364_evogrow_v2_2_stage_capped_pretune_on_61_2_42,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_on,42,2,3,17,6,3,3,14,0.16666666666666666,0.5,0.25,0.17647058823529413,0.5,0.2608695652173913,False,False,False,False,True,,,0
365_evogrow_v2_2_stage_capped_pretune_on_61_2_123,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_on,123,2,3,16,6,3,3,13,0.18888888888888888,0.5,0.27380952380952384,0.1875,0.5,0.2727272727272727,False,False,False,False,True,,,0
366_evogrow_v2_2_stage_capped_pretune_on_61_2_7,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_on,7,2,3,14,6,2,4,12,0.16666666666666666,0.3333333333333333,0.21666666666666667,0.14285714285714285,0.3333333333333333,0.2,False,False,False,False,True,,,0
367_evogrow_v2_2_stage_capped_pretune_on_62_1_42,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_on,42,1,4,10,6,5,1,5,0.5416666666666666,0.875,0.6416666666666666,0.5,0.8333333333333334,0.625,False,False,,,True,,,0
368_evogrow_v2_2_stage_capped_pretune_on_62_1_123,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_on,123,1,4,9,6,6,0,3,0.7083333333333334,1.0,0.7916666666666666,0.6666666666666666,1.0,0.8,False,False,,,True,,,0
369_evogrow_v2_2_stage_capped_pretune_on_62_1_7,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_on,7,1,4,10,6,5,1,5,0.5,0.875,0.6333333333333333,0.5,0.8333333333333334,0.625,False,False,,,True,,,0
370_evogrow_v2_2_stage_capped_pretune_on_62_2_42,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_on,42,2,4,9,6,4,2,5,0.4583333333333333,0.625,0.5166666666666666,0.4444444444444444,0.6666666666666666,0.5333333333333333,False,False,,,True,,,0
371_evogrow_v2_2_stage_capped_pretune_on_62_2_123,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_on,123,2,4,8,6,3,3,5,0.375,0.375,0.375,0.375,0.5,0.42857142857142855,False,False,,,True,,,0
372_evogrow_v2_2_stage_capped_pretune_on_62_2_7,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_on,7,2,4,10,6,6,0,4,0.6666666666666666,1.0,0.75,0.6,1.0,0.7499999999999999,False,False,,,True,,,0
373_evogrow_v2_2_stage_capped_pretune_on_63_1_42,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_on,42,1,4,4,6,3,3,1,0.75,0.5,0.5833333333333333,0.75,0.5,0.6,False,False,False,False,True,,,0
374_evogrow_v2_2_stage_capped_pretune_on_63_1_123,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_on,123,1,4,4,6,2,4,2,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False,False,False,True,,,0
375_evogrow_v2_2_stage_capped_pretune_on_63_1_7,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_on,7,1,4,4,6,1,5,3,0.25,0.25,0.25,0.25,0.16666666666666666,0.2,False,False,False,False,True,,,0
376_evogrow_v2_2_stage_capped_pretune_on_63_2_42,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_on,42,2,4,4,6,2,4,2,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False,False,False,True,,,0
377_evogrow_v2_2_stage_capped_pretune_on_63_2_123,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_on,123,2,4,4,6,1,5,3,0.25,0.125,0.16666666666666666,0.25,0.16666666666666666,0.2,False,False,False,False,True,,,0
378_evogrow_v2_2_stage_capped_pretune_on_63_2_7,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_on,7,2,4,4,6,1,5,3,0.25,0.25,0.25,0.25,0.16666666666666666,0.2,False,False,False,False,True,,,0
379_evogrow_v2_2_stage_capped_pretune_off_1_1_42,paper1_phaseB_v1,1,evogrow_v2_2_stage_capped_pretune_off,42,1,1,4,1,1,0,3,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
380_evogrow_v2_2_stage_capped_pretune_off_1_1_123,paper1_phaseB_v1,1,evogrow_v2_2_stage_capped_pretune_off,123,1,1,4,1,1,0,3,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
381_evogrow_v2_2_stage_capped_pretune_off_1_1_7,paper1_phaseB_v1,1,evogrow_v2_2_stage_capped_pretune_off,7,1,1,4,1,1,0,3,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
382_evogrow_v2_2_stage_capped_pretune_off_1_2_42,paper1_phaseB_v1,1,evogrow_v2_2_stage_capped_pretune_off,42,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,False,False,,,True,,,0
383_evogrow_v2_2_stage_capped_pretune_off_1_2_123,paper1_phaseB_v1,1,evogrow_v2_2_stage_capped_pretune_off,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,False,False,,,True,,,0
384_evogrow_v2_2_stage_capped_pretune_off_1_2_7,paper1_phaseB_v1,1,evogrow_v2_2_stage_capped_pretune_off,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,False,False,,,True,,,0
385_evogrow_v2_2_stage_capped_pretune_off_2_1_42,paper1_phaseB_v1,2,evogrow_v2_2_stage_capped_pretune_off,42,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
386_evogrow_v2_2_stage_capped_pretune_off_2_1_123,paper1_phaseB_v1,2,evogrow_v2_2_stage_capped_pretune_off,123,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
387_evogrow_v2_2_stage_capped_pretune_off_2_1_7,paper1_phaseB_v1,2,evogrow_v2_2_stage_capped_pretune_off,7,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
388_evogrow_v2_2_stage_capped_pretune_off_2_2_42,paper1_phaseB_v1,2,evogrow_v2_2_stage_capped_pretune_off,42,2,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
389_evogrow_v2_2_stage_capped_pretune_off_2_2_123,paper1_phaseB_v1,2,evogrow_v2_2_stage_capped_pretune_off,123,2,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
390_evogrow_v2_2_stage_capped_pretune_off_2_2_7,paper1_phaseB_v1,2,evogrow_v2_2_stage_capped_pretune_off,7,2,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
391_evogrow_v2_2_stage_capped_pretune_off_3_1_42,paper1_phaseB_v1,3,evogrow_v2_2_stage_capped_pretune_off,42,1,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
392_evogrow_v2_2_stage_capped_pretune_off_3_1_123,paper1_phaseB_v1,3,evogrow_v2_2_stage_capped_pretune_off,123,1,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
393_evogrow_v2_2_stage_capped_pretune_off_3_1_7,paper1_phaseB_v1,3,evogrow_v2_2_stage_capped_pretune_off,7,1,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
394_evogrow_v2_2_stage_capped_pretune_off_3_2_42,paper1_phaseB_v1,3,evogrow_v2_2_stage_capped_pretune_off,42,2,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
395_evogrow_v2_2_stage_capped_pretune_off_3_2_123,paper1_phaseB_v1,3,evogrow_v2_2_stage_capped_pretune_off,123,2,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
396_evogrow_v2_2_stage_capped_pretune_off_3_2_7,paper1_phaseB_v1,3,evogrow_v2_2_stage_capped_pretune_off,7,2,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
397_evogrow_v2_2_stage_capped_pretune_off_4_1_42,paper1_phaseB_v1,4,evogrow_v2_2_stage_capped_pretune_off,42,1,1,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
398_evogrow_v2_2_stage_capped_pretune_off_4_1_123,paper1_phaseB_v1,4,evogrow_v2_2_stage_capped_pretune_off,123,1,1,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
399_evogrow_v2_2_stage_capped_pretune_off_4_1_7,paper1_phaseB_v1,4,evogrow_v2_2_stage_capped_pretune_off,7,1,1,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
400_evogrow_v2_2_stage_capped_pretune_off_4_2_42,paper1_phaseB_v1,4,evogrow_v2_2_stage_capped_pretune_off,42,2,1,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
401_evogrow_v2_2_stage_capped_pretune_off_4_2_123,paper1_phaseB_v1,4,evogrow_v2_2_stage_capped_pretune_off,123,2,1,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
402_evogrow_v2_2_stage_capped_pretune_off_4_2_7,paper1_phaseB_v1,4,evogrow_v2_2_stage_capped_pretune_off,7,2,1,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
403_evogrow_v2_2_stage_capped_pretune_off_5_1_42,paper1_phaseB_v1,5,evogrow_v2_2_stage_capped_pretune_off,42,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,0.2,1.0,0.33333333333333337,False,False,,,True,,,0
404_evogrow_v2_2_stage_capped_pretune_off_5_1_123,paper1_phaseB_v1,5,evogrow_v2_2_stage_capped_pretune_off,123,1,1,4,1,1,0,3,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
405_evogrow_v2_2_stage_capped_pretune_off_5_1_7,paper1_phaseB_v1,5,evogrow_v2_2_stage_capped_pretune_off,7,1,1,5,1,1,0,4,0.2,1.0,0.33333333333333337,0.2,1.0,0.33333333333333337,False,False,,,True,,,0
406_evogrow_v2_2_stage_capped_pretune_off_5_2_42,paper1_phaseB_v1,5,evogrow_v2_2_stage_capped_pretune_off,42,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
407_evogrow_v2_2_stage_capped_pretune_off_5_2_123,paper1_phaseB_v1,5,evogrow_v2_2_stage_capped_pretune_off,123,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
408_evogrow_v2_2_stage_capped_pretune_off_5_2_7,paper1_phaseB_v1,5,evogrow_v2_2_stage_capped_pretune_off,7,2,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
409_evogrow_v2_2_stage_capped_pretune_off_6_1_42,paper1_phaseB_v1,6,evogrow_v2_2_stage_capped_pretune_off,42,1,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
410_evogrow_v2_2_stage_capped_pretune_off_6_1_123,paper1_phaseB_v1,6,evogrow_v2_2_stage_capped_pretune_off,123,1,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
411_evogrow_v2_2_stage_capped_pretune_off_6_1_7,paper1_phaseB_v1,6,evogrow_v2_2_stage_capped_pretune_off,7,1,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
412_evogrow_v2_2_stage_capped_pretune_off_6_2_42,paper1_phaseB_v1,6,evogrow_v2_2_stage_capped_pretune_off,42,2,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
413_evogrow_v2_2_stage_capped_pretune_off_6_2_123,paper1_phaseB_v1,6,evogrow_v2_2_stage_capped_pretune_off,123,2,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
414_evogrow_v2_2_stage_capped_pretune_off_6_2_7,paper1_phaseB_v1,6,evogrow_v2_2_stage_capped_pretune_off,7,2,1,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
415_evogrow_v2_2_stage_capped_pretune_off_7_1_42,paper1_phaseB_v1,7,evogrow_v2_2_stage_capped_pretune_off,42,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,,,True,,,0
416_evogrow_v2_2_stage_capped_pretune_off_7_1_123,paper1_phaseB_v1,7,evogrow_v2_2_stage_capped_pretune_off,123,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,,,True,,,0
417_evogrow_v2_2_stage_capped_pretune_off_7_1_7,paper1_phaseB_v1,7,evogrow_v2_2_stage_capped_pretune_off,7,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,,,True,,,0
418_evogrow_v2_2_stage_capped_pretune_off_7_2_42,paper1_phaseB_v1,7,evogrow_v2_2_stage_capped_pretune_off,42,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,False,False,,,True,,,0
419_evogrow_v2_2_stage_capped_pretune_off_7_2_123,paper1_phaseB_v1,7,evogrow_v2_2_stage_capped_pretune_off,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,False,False,,,True,,,0
420_evogrow_v2_2_stage_capped_pretune_off_7_2_7,paper1_phaseB_v1,7,evogrow_v2_2_stage_capped_pretune_off,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,False,False,,,True,,,0
421_evogrow_v2_2_stage_capped_pretune_off_8_1_42,paper1_phaseB_v1,8,evogrow_v2_2_stage_capped_pretune_off,42,1,1,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
422_evogrow_v2_2_stage_capped_pretune_off_8_1_123,paper1_phaseB_v1,8,evogrow_v2_2_stage_capped_pretune_off,123,1,1,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
423_evogrow_v2_2_stage_capped_pretune_off_8_1_7,paper1_phaseB_v1,8,evogrow_v2_2_stage_capped_pretune_off,7,1,1,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,,,0
424_evogrow_v2_2_stage_capped_pretune_off_8_2_42,paper1_phaseB_v1,8,evogrow_v2_2_stage_capped_pretune_off,42,2,1,1,3,1,2,0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,False,False,False,False,True,,,0
425_evogrow_v2_2_stage_capped_pretune_off_8_2_123,paper1_phaseB_v1,8,evogrow_v2_2_stage_capped_pretune_off,123,2,1,1,3,1,2,0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,False,False,False,False,True,,,0
426_evogrow_v2_2_stage_capped_pretune_off_8_2_7,paper1_phaseB_v1,8,evogrow_v2_2_stage_capped_pretune_off,7,2,1,1,3,1,2,0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,False,False,False,False,True,,,0
427_evogrow_v2_2_stage_capped_pretune_off_9_1_42,paper1_phaseB_v1,9,evogrow_v2_2_stage_capped_pretune_off,42,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
