signal,ranking_method,sigma_rel,noise_replicate,ic_strategy,dimension,n_equations,q010,q025,q050,q075,q090,le_0_count,le_0_rate,le_1_count,le_1_rate,le_2_count,le_2_rate,le_3_count,le_3_rate,le_5_count,le_5_rate,le_10_count,le_10_rate,analytic_null_mean,empirical_null_mean,max_empirical_analytic_abs_deviation,cluster_robust_p,cluster_count,permutation_unit,random_permutations_per_equation
weak,forward,0.01,4,ic1,4,4,0.0,0.0,9.0,19.25,21.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,4,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,11,1.0,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.0009760858955588092,11,system_id,10000
weak,forward,0.01,4,ic1_ic2,2,20,0.0,0.0,0.0,1.0,3.1000000000000014,14,0.7,17,0.85,17,0.85,18,0.9,20,1.0,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,4,ic1_ic2,3,24,0.0,0.0,0.0,2.75,8.399999999999999,13,0.5416666666666666,14,0.5833333333333334,18,0.75,18,0.75,20,0.8333333333333334,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.01,4,ic1_ic2,4,4,0.0,0.0,1.5,6.5,12.800000000000002,2,0.5,2,0.5,2,0.5,3,0.75,3,0.75,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,4,ic2,1,11,0.0,1.0,2.0,3.0,4.0,2,0.18181818181818182,4,0.36363636363636365,6,0.5454545454545454,9,0.8181818181818182,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.1488530990727184,11,system_id,10000
weak,forward,0.01,4,ic2,2,20,0.0,0.0,0.0,2.0,2.1000000000000014,11,0.55,14,0.7,18,0.9,19,0.95,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,4,ic2,3,24,0.0,0.0,0.5,3.0,15.099999999999998,12,0.5,13,0.5416666666666666,17,0.7083333333333334,19,0.7916666666666666,19,0.7916666666666666,20,0.8333333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,4,ic2,4,4,0.0,0.0,10.5,21.5,22.4,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,5,ic1,1,11,0.0,0.0,0.0,1.5,4.0,6,0.5454545454545454,8,0.7272727272727273,9,0.8181818181818182,9,0.8181818181818182,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.009760858955588092,11,system_id,10000
weak,forward,0.01,5,ic1,2,20,0.0,0.0,0.0,1.0,1.2000000000000028,14,0.7,18,0.9,18,0.9,19,0.95,20,1.0,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,5,ic1,3,24,0.0,0.0,0.0,8.0,14.099999999999998,13,0.5416666666666666,14,0.5833333333333334,16,0.6666666666666666,17,0.7083333333333334,17,0.7083333333333334,18,0.75,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,5,ic1,4,4,0.0,0.0,1.0,6.75,15.300000000000004,2,0.5,2,0.5,3,0.75,3,0.75,3,0.75,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,5,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.003416300634455832,11,system_id,10000
weak,forward,0.01,5,ic1_ic2,2,20,0.0,0.0,0.0,1.0,3.200000000000003,14,0.7,17,0.85,17,0.85,18,0.9,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,5,ic1_ic2,3,24,0.0,0.0,0.5,2.75,7.699999999999999,12,0.5,13,0.5416666666666666,18,0.75,18,0.75,19,0.7916666666666666,23,0.9583333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.01,5,ic1_ic2,4,4,0.0,0.0,2.0,5.75,8.900000000000002,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,5,ic2,1,11,0.0,1.0,2.0,3.0,4.0,2,0.18181818181818182,4,0.36363636363636365,8,0.7272727272727273,8,0.7272727272727273,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.11273792093704246,11,system_id,10000
weak,forward,0.01,5,ic2,2,20,0.0,0.0,0.0,2.25,6.100000000000001,11,0.55,13,0.65,15,0.75,17,0.85,17,0.85,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,5,ic2,3,24,0.0,0.0,0.5,3.0,10.499999999999996,12,0.5,13,0.5416666666666666,17,0.7083333333333334,19,0.7916666666666666,19,0.7916666666666666,21,0.875,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.01,5,ic2,4,4,0.0,0.0,10.0,20.75,22.1,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,1,ic1,1,11,0.0,0.0,0.0,2.0,2.0,6,0.5454545454545454,7,0.6363636363636364,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.004392386530014641,11,system_id,10000
weak,forward,0.05,1,ic1,2,20,0.0,0.0,0.0,2.0,9.0,12,0.6,15,0.75,15,0.75,15,0.75,16,0.8,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.004878048780487805,10,system_id,10000
weak,forward,0.05,1,ic1,3,24,0.0,0.0,1.5,10.0,14.399999999999999,11,0.4583333333333333,12,0.5,14,0.5833333333333334,15,0.625,15,0.625,19,0.7916666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.05,1,ic1,4,4,0.0,0.0,9.5,19.5,20.4,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,1,ic1_ic2,1,11,0.0,0.0,0.0,2.0,2.0,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.0009760858955588092,11,system_id,10000
weak,forward,0.05,1,ic1_ic2,2,20,0.0,0.0,0.0,1.0,8.100000000000001,14,0.7,17,0.85,17,0.85,17,0.85,17,0.85,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,1,ic1_ic2,3,24,0.0,0.0,1.5,5.25,9.0,11,0.4583333333333333,12,0.5,17,0.7083333333333334,17,0.7083333333333334,18,0.75,23,0.9583333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.05,1,ic1_ic2,4,4,0.0,0.0,7.0,14.5,15.4,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,1,ic2,1,11,0.0,1.0,2.0,2.5,4.0,2,0.18181818181818182,4,0.36363636363636365,8,0.7272727272727273,9,0.8181818181818182,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.07076622742801367,11,system_id,10000
weak,forward,0.05,1,ic2,2,20,0.0,0.0,0.5,2.0,3.200000000000003,10,0.5,12,0.6,16,0.8,18,0.9,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,1,ic2,3,24,0.0,0.0,1.0,3.25,9.399999999999999,12,0.5,12,0.5,16,0.6666666666666666,18,0.75,19,0.7916666666666666,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.05,1,ic2,4,4,0.0,0.0,7.0,16.5,21.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,2,ic1,1,11,0.0,0.0,0.0,2.0,2.0,6,0.5454545454545454,7,0.6363636363636364,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.004392386530014641,11,system_id,10000
weak,forward,0.05,2,ic1,2,20,0.0,0.0,0.0,1.5,9.100000000000001,11,0.55,15,0.75,15,0.75,16,0.8,16,0.8,19,0.95,6.104166666666667,6.095675,0.05850000000000044,0.006829268292682927,10,system_id,10000
weak,forward,0.05,2,ic1,3,24,0.0,0.0,0.0,8.5,15.0,13,0.5416666666666666,14,0.5833333333333334,15,0.625,16,0.6666666666666666,17,0.7083333333333334,19,0.7916666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.01556420233463035,8,system_id,10000
weak,forward,0.05,2,ic1,4,4,0.0,0.0,3.5,8.75,11.900000000000002,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,2,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.003416300634455832,11,system_id,10000
weak,forward,0.05,2,ic1_ic2,2,20,0.0,0.0,0.0,1.0,5.400000000000006,12,0.6,16,0.8,17,0.85,17,0.85,18,0.9,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,2,ic1_ic2,3,24,0.0,0.0,0.5,4.25,9.099999999999998,12,0.5,13,0.5416666666666666,17,0.7083333333333334,17,0.7083333333333334,19,0.7916666666666666,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.05,2,ic1_ic2,4,4,0.0,0.0,8.5,18.0,19.8,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,2,ic2,1,11,0.0,1.5,2.0,3.5,4.0,2,0.18181818181818182,3,0.2727272727272727,6,0.5454545454545454,8,0.7272727272727273,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.2708638360175695,11,system_id,10000
weak,forward,0.05,2,ic2,2,20,0.0,0.0,0.5,2.0,5.0,10,0.5,12,0.6,16,0.8,17,0.85,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,2,ic2,3,24,0.0,0.0,0.5,4.0,12.899999999999995,12,0.5,13,0.5416666666666666,16,0.6666666666666666,17,0.7083333333333334,19,0.7916666666666666,21,0.875,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.05,2,ic2,4,4,0.0,0.0,3.0,8.0,11.600000000000001,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,3,ic1,1,11,0.0,0.0,0.0,2.5,4.0,6,0.5454545454545454,7,0.6363636363636364,8,0.7272727272727273,9,0.8181818181818182,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.019521717911176184,11,system_id,10000
weak,forward,0.05,3,ic1,2,20,0.0,0.0,0.0,1.0,7.100000000000001,14,0.7,17,0.85,17,0.85,17,0.85,17,0.85,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,3,ic1,3,24,0.0,0.0,1.0,6.25,12.7,11,0.4583333333333333,13,0.5416666666666666,16,0.6666666666666666,17,0.7083333333333334,18,0.75,19,0.7916666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.05,3,ic1,4,4,2.7,6.75,14.5,20.25,20.7,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,3,ic1_ic2,1,11,0.0,0.0,0.0,2.0,2.0,6,0.5454545454545454,7,0.6363636363636364,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.004392386530014641,11,system_id,10000
weak,forward,0.05,3,ic1_ic2,2,20,0.0,0.0,0.0,1.0,5.100000000000001,14,0.7,17,0.85,17,0.85,17,0.85,18,0.9,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,3,ic1_ic2,3,24,0.0,0.0,0.5,2.75,10.499999999999996,12,0.5,13,0.5416666666666666,18,0.75,18,0.75,19,0.7916666666666666,21,0.875,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.05,3,ic1_ic2,4,4,0.0,0.0,9.0,19.25,21.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,3,ic2,1,11,0.0,2.0,3.0,3.5,4.0,2,0.18181818181818182,2,0.18181818181818182,4,0.36363636363636365,8,0.7272727272727273,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.488530990727184,11,system_id,10000
weak,forward,0.05,3,ic2,2,20,0.0,0.0,2.0,3.25,6.100000000000001,8,0.4,8,0.4,13,0.65,15,0.75,17,0.85,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,3,ic2,3,24,0.0,0.0,0.5,4.75,8.7,12,0.5,13,0.5416666666666666,15,0.625,17,0.7083333333333334,18,0.75,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.05,3,ic2,4,4,0.0,0.0,4.0,11.75,18.500000000000004,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,4,ic1,1,11,0.0,0.0,0.0,2.5,4.0,6,0.5454545454545454,6,0.5454545454545454,8,0.7272727272727273,9,0.8181818181818182,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.025866276232308444,11,system_id,10000
weak,forward,0.05,4,ic1,2,20,0.0,0.0,0.5,5.5,9.0,10,0.5,12,0.6,12,0.6,13,0.65,15,0.75,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
weak,forward,0.05,4,ic1,3,24,0.0,0.0,1.0,10.0,16.0,11,0.4583333333333333,13,0.5416666666666666,14,0.5833333333333334,15,0.625,16,0.6666666666666666,19,0.7916666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.05,4,ic1,4,4,0.0,0.0,8.0,16.5,17.4,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,4,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,11,1.0,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.0009760858955588092,11,system_id,10000
weak,forward,0.05,4,ic1_ic2,2,20,0.0,0.0,0.0,2.0,7.100000000000001,11,0.55,14,0.7,16,0.8,17,0.85,17,0.85,19,0.95,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
weak,forward,0.05,4,ic1_ic2,3,24,0.0,0.0,0.5,5.0,11.199999999999996,12,0.5,14,0.5833333333333334,17,0.7083333333333334,17,0.7083333333333334,20,0.8333333333333334,21,0.875,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.05,4,ic1_ic2,4,4,0.0,0.0,0.5,5.5,13.600000000000003,2,0.5,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,4,ic2,1,11,0.0,1.5,2.0,3.0,3.0,2,0.18181818181818182,3,0.2727272727272727,7,0.6363636363636364,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.08735968765251342,11,system_id,10000
weak,forward,0.05,4,ic2,2,20,0.0,0.0,1.0,2.0,8.100000000000001,9,0.45,13,0.65,16,0.8,16,0.8,16,0.8,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,4,ic2,3,24,0.0,0.0,1.5,5.75,8.0,11,0.4583333333333333,12,0.5,15,0.625,17,0.7083333333333334,18,0.75,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.05,4,ic2,4,4,0.0,0.0,5.0,13.75,20.500000000000004,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,5,ic1,1,11,0.0,0.0,0.0,2.0,2.0,6,0.5454545454545454,7,0.6363636363636364,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.004392386530014641,11,system_id,10000
weak,forward,0.05,5,ic1,2,20,0.0,0.0,0.0,2.0,7.0,13,0.65,15,0.75,15,0.75,15,0.75,16,0.8,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
weak,forward,0.05,5,ic1,3,24,0.0,0.0,0.0,5.25,14.7,13,0.5416666666666666,13,0.5416666666666666,16,0.6666666666666666,18,0.75,18,0.75,18,0.75,11.527777777777779,11.570925000000003,0.06346666666666678,0.01556420233463035,8,system_id,10000
weak,forward,0.05,5,ic1,4,4,0.0,0.0,5.0,13.5,19.800000000000004,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,5,ic1_ic2,1,11,0.0,0.0,0.0,2.0,2.0,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.0009760858955588092,11,system_id,10000
weak,forward,0.05,5,ic1_ic2,2,20,0.0,0.0,0.0,1.0,7.200000000000003,13,0.65,16,0.8,16,0.8,16,0.8,17,0.85,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.003902439024390244,10,system_id,10000
weak,forward,0.05,5,ic1_ic2,3,24,0.0,0.0,0.5,2.75,10.0,12,0.5,14,0.5833333333333334,18,0.75,18,0.75,19,0.7916666666666666,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.05,5,ic1_ic2,4,4,1.8000000000000003,4.5,9.0,13.0,14.8,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.05,5,ic2,1,11,0.0,1.5,2.0,3.5,4.0,2,0.18181818181818182,3,0.2727272727272727,7,0.6363636363636364,8,0.7272727272727273,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.20937042459736457,11,system_id,10000
weak,forward,0.05,5,ic2,2,20,0.0,0.0,0.5,2.0,9.0,10,0.5,13,0.65,16,0.8,16,0.8,16,0.8,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.05,5,ic2,3,24,0.0,0.0,1.5,8.0,13.0,11,0.4583333333333333,12,0.5,15,0.625,17,0.7083333333333334,17,0.7083333333333334,18,0.75,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.05,5,ic2,4,4,2.7,6.75,12.0,17.5,22.0,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,marginal,0.0,0,ic1,1,11,0.0,0.0,2.0,3.0,3.0,4,0.36363636363636365,5,0.45454545454545453,7,0.6363636363636364,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.019521717911176184,11,system_id,10000
weak,marginal,0.0,0,ic1,2,20,0.0,0.0,0.5,7.0,9.100000000000001,10,0.5,11,0.55,11,0.55,12,0.6,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
weak,marginal,0.0,0,ic1,3,24,5.300000000000001,7.75,15.0,16.0,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,3,0.125,7,0.2916666666666667,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
weak,marginal,0.0,0,ic1,4,4,0.0,0.0,4.5,12.5,18.800000000000004,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,marginal,0.0,0,ic1_ic2,1,11,0.0,0.0,2.0,3.5,4.0,4,0.36363636363636365,5,0.45454545454545453,7,0.6363636363636364,8,0.7272727272727273,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.08052708638360176,11,system_id,10000
weak,marginal,0.0,0,ic1_ic2,2,20,0.0,0.0,0.5,5.25,7.100000000000001,10,0.5,11,0.55,12,0.6,12,0.6,15,0.75,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,marginal,0.0,0,ic1_ic2,3,24,7.300000000000001,12.0,15.0,16.0,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,4,0.16666666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
weak,marginal,0.0,0,ic1_ic2,4,4,0.0,0.0,2.5,8.5,14.800000000000002,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,marginal,0.0,0,ic2,1,11,0.0,1.0,2.0,3.0,3.0,3,0.2727272727272727,3,0.2727272727272727,6,0.5454545454545454,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.09760858955588092,11,system_id,10000
weak,marginal,0.0,0,ic2,2,20,0.0,0.0,0.5,6.0,9.0,10,0.5,11,0.55,11,0.55,12,0.6,14,0.7,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.004878048780487805,10,system_id,10000
weak,marginal,0.0,0,ic2,3,24,7.0,11.5,14.0,16.0,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,6,0.25,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
weak,marginal,0.0,0,ic2,4,4,0.0,0.0,3.0,9.5,15.800000000000002,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,marginal,0.01,1,ic1,1,11,0.0,0.0,2.0,3.0,3.0,4,0.36363636363636365,5,0.45454545454545453,7,0.6363636363636364,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.019521717911176184,11,system_id,10000
weak,marginal,0.01,1,ic1,2,20,0.0,0.0,0.5,7.0,9.100000000000001,10,0.5,11,0.55,11,0.55,12,0.6,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
weak,marginal,0.01,1,ic1,3,24,5.300000000000001,7.75,14.5,16.0,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,3,0.125,7,0.2916666666666667,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
weak,marginal,0.01,1,ic1,4,4,0.0,0.0,4.5,12.5,18.800000000000004,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,marginal,0.01,1,ic1_ic2,1,11,0.0,0.0,2.0,3.5,4.0,4,0.36363636363636365,5,0.45454545454545453,7,0.6363636363636364,8,0.7272727272727273,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.08052708638360176,11,system_id,10000
weak,marginal,0.01,1,ic1_ic2,2,20,0.0,0.0,0.5,5.25,7.100000000000001,10,0.5,11,0.55,12,0.6,12,0.6,15,0.75,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,marginal,0.01,1,ic1_ic2,3,24,7.300000000000001,12.75,14.5,16.0,17.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,4,0.16666666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
weak,marginal,0.01,1,ic1_ic2,4,4,0.0,0.0,2.5,8.5,14.800000000000002,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,marginal,0.01,1,ic2,1,11,0.0,1.0,2.0,3.0,3.0,3,0.2727272727272727,3,0.2727272727272727,6,0.5454545454545454,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.09760858955588092,11,system_id,10000
weak,marginal,0.01,1,ic2,2,20,0.0,0.0,1.0,5.25,9.0,9,0.45,11,0.55,11,0.55,12,0.6,15,0.75,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.004878048780487805,10,system_id,10000
weak,marginal,0.01,1,ic2,3,24,7.0,11.5,14.0,15.25,16.7,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,6,0.25,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
weak,marginal,0.01,1,ic2,4,4,0.0,0.0,3.0,9.5,15.800000000000002,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,marginal,0.01,2,ic1,1,11,0.0,0.0,2.0,2.5,3.0,4,0.36363636363636365,5,0.45454545454545453,8,0.7272727272727273,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.019521717911176184,11,system_id,10000
